id,listing_id,negative_sentiment,neutral_sentiment,positive_sentiment,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2707,14218904,0,1,0,Condominium,Private room,2,1.5,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",59,0,0,0,0,1,,,,,,,0.91
2708,14219033,0.009666667,0.803,0.187333333,Townhouse,Private room,2,1.5,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",59,10,35,65,155,3,10,10,10,9,9,9,2.43
2709,14220964,0.0075,0.7365,0.256,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",72,0,1,31,121,2,10,10,10,10,10,10,1.82
2710,14221294,0,0.7362,0.2638,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Cat(s),""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,""24-Hour Check-in"",""Hair Dryer"",""Laptop Friendly Workspace""}",75,0,0,0,0,5,10,9,10,10,10,9,5
2711,14222649,0,0.839,0.161,Apartment,Private room,2,1,1,1,Real Bed,"{""Air Conditioning"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",93,0,11,41,41,2,10,6,6,7,8,6,1.76
2712,14231732,0.0182,0.8282,0.1538,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",110,0,0,0,214,5,10,10,10,10,10,10,4.41
2713,14242888,0.0152,0.731,0.2536,House,Private room,2,2.5,1,1,Real Bed,"{""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",50,26,56,86,361,5,10,10,10,10,9,10,5
2714,14246616,0.017,0.709666667,0.273666667,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,Iron}",63,0,0,0,0,3,9,5,10,10,9,9,2.73
2715,14250499,0.092,0.728,0.18,Apartment,Private room,1,3,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",45,0,0,0,0,1,8,6,10,8,10,4,1
2716,14252020,0,0.797333333,0.202666667,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",74,0,0,0,0,6,9,9,9,9,9,9,6
2717,14254537,0,0.701,0.299,Condominium,Entire home/apt,3,2,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",225,6,32,62,62,2,9,10,10,10,9,10,2
2718,14255219,0.031375,0.682125,0.2865,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",45,11,32,55,316,8,10,10,10,10,9,10,7.27
2719,14262627,0.034,0.822,0.144,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials,Shampoo}",87,0,6,6,219,3,10,10,10,10,10,10,2.37
2720,14274311,0.0158,0.6684,0.3158,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150,0,4,22,80,5,10,10,10,10,10,10,4.69
2721,14282764,0.019,0.911,0.07,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Air Conditioning"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}",149,13,39,69,69,3,7,8,10,10,9,7,2.81
2722,14296152,0.08,0.713,0.208,House,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",55,6,36,66,341,1,8,4,10,10,10,10,1
2723,14300751,0.009333333,0.705666667,0.284666667,House,Shared room,1,1,1,1,Couch,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",22,9,33,49,324,3,10,9,10,10,8,9,2.81
2724,14300921,0.008666667,0.572166667,0.419,Apartment,Shared room,2,1.5,1,1,Futon,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Washer,Dryer,""Smoke Detector"",Essentials,""Hair Dryer"",Iron}",41,10,37,53,328,6,10,10,10,10,8,9,5.29
2725,14303090,0,0.696333333,0.303666667,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron}",155,0,0,25,300,3,9,10,10,10,10,10,2.81
2726,14308511,0.0132,0.5722,0.4144,Apartment,Private room,3,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",72,9,39,69,344,5,10,10,9,10,10,9,5
2727,14322091,0.026,0.68,0.294,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",""Hair Dryer"",Iron}",107,3,5,13,13,1,10,10,10,10,10,10,1
2728,14322546,0,1,0,Apartment,Entire home/apt,6,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",130,24,54,69,344,1,,,,,,,1
2729,14335003,0.036,0.712,0.252,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",146,0,0,0,0,1,10,8,10,10,10,10,1
2730,14336348,0,0.687,0.313,Apartment,Private room,1,1,1,,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",99,0,0,23,23,1,10,10,10,10,10,8,1
2731,14339562,0,0.671,0.329,House,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",70,1,1,30,30,1,10,8,10,10,,,1
2732,14340601,0,0.682,0.318,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Doorman,Gym,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",149,10,20,38,156,3,10,10,10,10,10,10,2.73
2733,14351036,0.062,0.7046,0.2334,Apartment,Private room,3,1.5,1,2,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Laptop Friendly Workspace""}",80,15,42,54,54,5,10,4,10,9,9,8,5
2734,14360470,0,0.568,0.432,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",70,0,0,0,217,1,10,10,10,10,10,10,1
2735,14367134,0.010333333,0.614,0.375666667,Loft,Entire home/apt,3,1,0,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",100,0,0,0,0,3,9,9,10,9,10,9,3
2736,14368660,0,0.691,0.309,Apartment,Private room,1,1,1,1,Futon,"{""Wireless Internet"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",99,24,54,84,359,2,10,10,10,10,10,10,2
2737,14372667,0,0.524,0.476,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",240,0,0,4,273,1,10,10,10,10,10,10,1
2738,14374965,0,0.713,0.287,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",200,0,2,15,43,4,10,10,10,10,10,10,4
2739,14387692,0,0.538,0.462,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",""Hair Dryer"",Iron}",175,8,29,55,55,1,10,10,10,10,10,6,1
2740,14388025,0,0.6559,0.3441,Apartment,Shared room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",84,0,5,21,21,10,10,10,10,10,10,10,10
2741,14389002,0,0.61,0.39,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,Iron}",329,24,54,84,359,1,10,10,10,10,10,10,1
2742,14398508,0,1,0,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Lock on Bedroom Door"",Hangers,Iron,""Laptop Friendly Workspace""}",71,2,2,31,31,1,8,6,6,8,6,6,1
2743,14400847,0.028,0.6585,0.3135,Condominium,Private room,1,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}",80,16,36,49,49,2,10,10,10,10,10,10,2
2744,14402688,0,0.5,0.5,Apartment,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",55,8,36,66,66,2,10,10,10,10,10,10,2
2745,14404992,0,0.4405,0.5595,Apartment,Private room,2,1,1,1,Real Bed,"{""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",81,8,8,8,8,2,9,9,9,9,10,9,2
2746,14407094,0.028,0.849,0.124,Apartment,Shared room,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",129,12,34,61,335,1,10,10,10,10,10,10,1
2747,14414330,0.048,0.585,0.368,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",275,15,45,75,350,1,10,10,8,10,10,10,1
2748,14414473,0.021,0.734,0.24525,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace""}",125,4,12,28,294,4,10,10,10,10,9,10,4
2749,14418593,0.025,0.715,0.2595,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300,9,39,69,159,2,10,10,10,10,10,10,2
2750,14426124,0.07275,0.604,0.32325,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",90,2,21,51,51,4,10,10,10,10,10,10,4
2751,14426987,0,0.7168,0.2832,Apartment,Private room,4,1.5,1,3,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",120,3,19,49,139,5,10,10,10,10,9,10,5
2752,14428514,0,0.638,0.362,Apartment,Shared room,1,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",22,23,53,83,358,1,8,6,10,8,8,8,1
2753,14429876,0,0.772666667,0.227333333,Apartment,Shared room,2,1,1,1,Pull-out Sofa,"{""Wireless Internet"",Kitchen,Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",60,9,9,10,285,3,9,7,9,9,9,9,3
2754,14443295,0,0.476,0.524,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""translation missing: en.hosting_amenity_50""}",75,0,0,0,0,2,10,10,10,10,10,10,2
2755,14460344,0.042,0.6595,0.2985,Apartment,Private room,2,1,1,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",55,0,0,0,0,6,8,8,9,9,9,8,6
2756,14461498,0.22,0.405,0.375,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Iron}",150,0,0,5,225,2,10,10,10,10,10,10,2
2757,14461747,0,0.693,0.307,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,Essentials,Hangers}",165,10,40,70,345,2,10,10,10,10,10,10,2
2758,14461998,0,0.8195,0.1805,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer""}",166,0,3,3,3,2,9,10,10,10,9,10,2
2759,14467554,0,0.791,0.209,Apartment,Entire home/apt,4,1,2,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Breakfast,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",275,9,31,61,336,1,10,10,10,10,10,10,1
2760,14468407,0.035,0.681,0.284,Apartment,Private room,2,2,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",90,0,0,0,24,2,10,8,9,10,10,8,2
2761,14469677,0,0.580333333,0.419666667,House,Private room,4,1,1,2,Futon,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",77,3,29,49,128,3,9,9,9,9,9,9,3
2762,14469894,0,0.516,0.484,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300,18,44,70,128,1,10,10,10,10,10,10,1
2763,14474114,0.027,0.702,0.271,Condominium,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,Iron}",80,29,59,89,89,1,10,10,10,10,10,10,1
2764,14483758,0,0.3025,0.6975,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",195,5,27,52,326,2,10,10,10,10,10,9,2
2765,14484865,0,1,0,Apartment,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",110,29,59,89,364,1,,,,,,,1
2766,14486237,0,0.82,0.18,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Elevator in Building"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300,17,47,70,70,1,10,10,10,10,8,8,1
2767,14489201,0.005333333,0.620666667,0.374,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",165,1,1,2,99,3,10,10,10,10,10,9,3
